SeriousDlqin2yrs,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,BaseScore,x1,x2,x7,x9,x10,Score
1,1,1.173,0.651,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,-0.161,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,0.651,0.0,0.0,0.362,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,0.976,0.651,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.364,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,0.976,0.092,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,-0.992,0.651,0.0,0.0,0.362,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,1.173,-0.198,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
0,0,0.156,0.092,0.0,0.0,0.362,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,-0.992,0.092,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,1.173,-0.364,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.013,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,0.976,0.651,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,0.381,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,0.976,-0.031,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.013,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,0.976,-0.013,0.0,0.0,0.362,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,0.381,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,-0.992,0.381,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,0.156,-0.198,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,0.976,0.651,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,0.381,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,-0.992,-0.198,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,0.976,-0.013,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,-0.031,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.364,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
0,0,-0.992,-0.364,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,-0.031,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,0.092,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,0.381,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,0.976,-0.031,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,0.651,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
0,0,-0.992,-0.364,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,0.156,-0.198,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
0,0,-0.992,0.381,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
0,0,-0.992,-0.031,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,1.173,-0.161,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,-0.992,0.092,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,1.173,0.651,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.198,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,1.173,0.651,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,0.651,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,0.092,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,0.651,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,-0.992,0.381,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,-0.013,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,0.976,0.381,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.031,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
0,0,-0.992,-0.198,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,0.651,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,0.976,-0.161,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,0.381,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,-0.992,-0.161,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,1.173,0.381,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.031,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,0.092,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,0.976,0.651,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,-0.992,0.651,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,1.173,0.651,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
0,0,0.976,-0.161,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.031,0.0,0.0,0.362,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,0.651,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,0.156,0.381,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,-0.992,-0.364,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,-0.364,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,-0.161,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,-0.013,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,-0.198,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,1.173,0.092,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,0.092,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.013,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,1.173,-0.198,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.013,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
0,0,-0.992,-0.198,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,1.173,0.381,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.031,0.0,0.0,0.362,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,-0.992,-0.364,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
0,0,-0.992,-0.013,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,1.173,0.651,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,-0.364,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.161,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,-0.992,-0.364,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,-0.013,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,0.156,0.092,0.0,0.0,0.362,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,1.173,-0.013,0.0,0.0,0.362,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,-0.992,-0.161,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,0.092,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
0,0,-0.992,-0.013,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,1.173,0.381,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,-0.992,-0.198,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,-0.013,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,0.381,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,0.156,-0.364,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,-0.992,-0.013,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,0.976,0.381,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.198,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,1.173,-0.031,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,-0.992,-0.364,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,0.976,0.651,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
0,0,-0.992,0.381,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,-0.031,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,-0.364,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
0,0,0.976,0.381,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,0.381,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,1.173,-0.161,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.013,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.031,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,1.173,-0.161,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.198,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,1.173,-0.161,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,-0.364,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,-0.031,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,0.092,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,0.651,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,0.381,0.0,0.0,0.362,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,0.381,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,0.976,0.381,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.161,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,1.173,0.092,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
0,0,-0.992,-0.161,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,1.173,-0.161,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.013,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.198,0.0,0.0,0.362,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,0.156,-0.161,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,1.173,0.651,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.031,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,-0.198,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.013,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,-0.031,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,-0.992,0.092,0.0,0.0,0.362,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,0.156,0.651,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,1.173,0.092,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.364,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.198,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,-0.161,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.364,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,-0.992,-0.013,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
0,0,-0.992,0.092,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,-0.161,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,1.173,-0.161,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,0.092,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.198,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
0,0,0.156,-0.161,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,0.156,0.092,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,0.976,0.381,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,-0.161,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,0.651,0.0,0.0,0.362,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
0,0,1.173,-0.364,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,0.092,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.013,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,0.381,0.0,0.0,0.286,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,0.651,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.198,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
0,0,-0.992,-0.364,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,0.651,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,1.173,-0.198,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.198,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.013,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
0,0,-0.992,-0.198,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,1.173,0.092,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.013,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,-0.013,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.976,-0.198,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,1.173,0.381,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,0.381,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,-0.992,-0.031,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,-0.364,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,1.173,-0.364,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,0.156,-0.031,0.0,0.0,-0.208,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
0,0,0.156,0.092,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,-55.0,-0.0,-12.0,-10.0,-1.0,533.0
1,1,0.976,0.381,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,-0.992,-0.364,0.0,0.0,-0.372,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,-0.013,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,0.976,-0.013,0.0,0.0,-0.006,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
1,1,-0.992,-0.364,0.0,0.0,-0.321,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,-0.992,-0.364,0.0,0.0,0.095,0.0,0.581,0.128,0.402,0.415,611.0,-66.0,-0.0,-12.0,-10.0,-1.0,522.0
1,1,0.976,0.381,0.0,0.0,0.499,0.0,0.581,0.128,0.402,0.415,611.0,56.0,-0.0,-12.0,-10.0,-1.0,644.0
